Country Code,Year,BEEF,PIG,POULTRY,SHEEP,Grand Total
SAU,2017,3.867216139,0.23822133,44.6651596,5.278516523,54.04911359
SAU,2018,3.836211726,0.234234727,44.71060523,5.274472631,54.05552431
SAU,2019,3.82920788,0.230504423,44.82561666,5.278514796,54.16384376
SAU,2020,3.828477658,0.22696693,44.95748224,5.282883243,54.29581007
SAU,2021,3.833147696,0.223602762,45.09088349,5.289087129,54.43672108
SAU,2022,3.840314979,0.220410585,45.28973844,5.298601188,54.64906519
SAU,2023,3.843103487,0.217371009,45.50389964,5.311474546,54.87584868
SAU,2024,3.849418968,0.214467835,45.74850273,5.326988428,55.13937796
SAU,2025,3.852031976,0.211687598,46.00133768,5.344588641,55.4096459
SAU,2026,3.853820952,0.209017945,46.26095282,5.365397688,55.68918941
SDN,1990,0.008459124,3.49E-09,0.000853673,0.004074349,0.013387149
SDN,1991,0.00869725,3.39E-09,0.00082831,0.004856906,0.014382469
SDN,1992,0.008243981,3.28E-09,0.000838989,0.005544624,0.014627598
SDN,1993,0.007558205,3.18E-09,0.000847649,0.006145457,0.014551314
SDN,1994,0.007218455,3.08E-09,0.000821057,0.006910559,0.014950074
SDN,1995,0.007430815,2.99E-09,0.000829332,0.007696202,0.015956352
SDN,1996,0.007214029,2.90E-09,0.000869548,0.007407262,0.015490842
SDN,1997,0.007698066,2.82E-09,0.000782324,0.007729358,0.01620975
SDN,1998,0.007879585,2.74E-09,0.000760578,0.007757893,0.016398059
SDN,1999,0.008075676,2.66E-09,0.000769112,0.007395308,0.016240099
SDN,2000,0.008454918,2.59E-09,0.000747714,0.007333347,0.016535982
SDN,2001,0.008889396,2.52E-09,0.00075476,0.007463738,0.017107896
SDN,2002,0.008830751,2.45E-09,0.000733632,0.007118944,0.01668333
SDN,2003,0.008979202,2.38E-09,0.000765873,0.007209771,0.016954849
SDN,2004,0.008701076,2.31E-09,0.000949675,0.007135395,0.016786148
SDN,2005,0.008705432,2.25E-09,0.000748318,0.008206554,0.017660306
SDN,2006,0.00848388,2.18E-09,0.000605991,0.010786647,0.019876521
SDN,2007,0.00800877,2.12E-09,0.000635991,0.010646953,0.019291716
SDN,2008,0.007784107,2.06E-09,0.000641044,0.010966434,0.019391587
SDN,2009,0.007613456,2.00E-09,0.000645585,0.010284843,0.018543886
SDN,2010,0.007450506,1.95E-09,0.000866338,0.010222787,0.018539633
SDN,2011,0.007295221,1.90E-09,0.000927716,0.0100362,0.018259139
SDN,2012,0.007372717,1.85E-09,0.001006304,0.009775524,0.018154547
SDN,2013,0.007184467,1.80E-09,0.00098061,0.009525923,0.017691002
SDN,2014,0.007003313,1.76E-09,0.000936376,0.00928573,0.017225421
SDN,2015,0.006847401,1.71E-09,0.000970049,0.009072806,0.016890258
SDN,2016,0.006677924,1.67E-09,0.000946039,0.00881115,0.016435115
SDN,2017,0.0065116,1.63E-08,0.000978561,0.008699658,0.016189836
SDN,2018,0.006201327,1.59E-08,0.00099378,0.008618662,0.015813785
SDN,2019,0.005939328,1.55E-08,0.001019938,0.0086944,0.015653681
SDN,2020,0.005744728,1.51E-08,0.001042856,0.008712663,0.015500262
SDN,2021,0.005690684,1.48E-08,0.001065494,0.008695438,0.015451631
SDN,2022,0.005630544,1.44E-08,0.001072257,0.008663804,0.015366619
SDN,2023,0.005539331,1.41E-08,0.001080915,0.008638918,0.015259178
SDN,2024,0.005462443,1.38E-08,0.001091392,0.008628913,0.015182762
SDN,2025,0.005355259,1.35E-08,0.00110206,0.008624345,0.015081678
SDN,2026,0.005247232,1.32E-08,0.001112409,0.008617832,0.014977486
SSA,1990,3.860548597,0.870308073,1.520674608,1.876400127,8.127931405
SSA,1991,3.873667015,0.848211317,1.480955153,1.875471894,8.078305379
SSA,1992,3.821201335,0.849489127,1.517298923,1.830204922,8.018194307
SSA,1993,3.263735072,0.744873371,1.321067909,1.661988656,6.991665008
SSA,1994,3.133126335,0.739088039,1.293036265,1.72902157,6.894272208
SSA,1995,3.091472177,0.769001665,1.309450114,1.773885616,6.943809571
SSA,1996,3.129270389,0.770540066,1.291436999,1.782591046,6.9738385
SSA,1997,3.136777936,0.778380738,1.354677099,1.851035646,7.12087142
SSA,1998,3.13613709,0.761633529,1.370683143,1.891007554,7.159461316
SSA,1999,3.193187201,0.743948057,1.380546152,1.892824307,7.210505717
SSA,2000,3.216711157,0.882663078,1.488807311,1.908546708,7.496728254
SSA,2001,3.234233668,0.908863184,1.595650817,1.961663505,7.700411174
SSA,2002,3.407648113,0.898658402,1.690229309,1.953035286,7.94957111
SSA,2003,3.321722718,0.873274457,1.736813001,1.956186243,7.88799642
SSA,2004,3.276794117,0.89547166,1.785661932,1.964985825,7.922913534
SSA,2005,3.387573453,0.942864803,1.779868417,2.010796822,8.121103495
SSA,2006,3.370425522,0.947639667,1.765560536,2.221882677,8.305508403
SSA,2007,3.439855014,0.984241423,1.918853317,2.224336624,8.567286378
SSA,2008,3.459419369,0.995977246,2.030504772,2.239427676,8.725329064
SSA,2009,3.382583177,1.020876282,2.059768701,2.209090953,8.672319113
SSA,2010,3.256496872,1.022839816,2.253503112,2.190520317,8.723360118
SSA,2011,3.281110034,1.08652434,2.311520675,1.917098645,8.596253693
SSA,2012,3.212186771,1.139720319,2.395050138,2.006472682,8.75342991
SSA,2013,3.254236112,1.174496533,2.390038781,2.09361508,8.912386505
SSA,2014,3.22827182,1.17284019,2.432557114,2.07263792,8.906307044
SSA,2015,3.129503338,1.126165412,2.249459812,2.03770222,8.542830781
SSA,2016,3.02931569,1.086992307,2.135494006,1.968305555,8.220107557
SSA,2017,3.027590868,1.080505661,2.13171474,1.955293685,8.195104953
SSA,2018,2.985354633,1.069854624,2.121271267,1.958608977,8.135089502
SSA,2019,2.953642066,1.063547932,2.115682722,1.970275365,8.103148086
SSA,2020,2.945597198,1.062982281,2.106192355,1.976874685,8.09164652
SSA,2021,2.963715932,1.063217475,2.120463543,1.97960427,8.12700122
SSA,2022,2.983917789,1.05841765,2.119371215,1.981953144,8.143659797
SSA,2023,2.988141564,1.055580169,2.113298426,1.985100762,8.142120921
SSA,2024,2.988473555,1.056657856,2.114326036,1.988755116,8.148212562
SSA,2025,2.985850663,1.058012915,2.114995264,1.992959095,8.151817936
SSA,2026,2.986081694,1.059336966,2.117001452,1.997491163,8.159911275
THA,1990,3.921685063,4.631794598,8.149470104,0.015552424,16.71850219
THA,1991,3.90207453,5.4520701,10.76434353,0.015377634,20.1338658
THA,1992,3.841654581,5.833636447,12.94978744,0.030470086,22.65554855
THA,1993,4.062662534,6.134173981,13.26701429,0.015110495,23.4789613
THA,1994,3.266194698,6.481983054,12.19833465,0.014985669,21.96149807
THA,1995,4.240198738,6.396237714,12.05681023,0.014848288,22.70809497
THA,1996,3.787640934,6.630375678,12.59474112,0.014696314,23.02745405
THA,1997,3.283511388,6.827985956,12.22364743,0.014534658,22.34967943
THA,1998,2.891382781,5.908804383,12.93040747,0.014367119,21.74496175
THA,1999,2.575275164,5.663669064,11.33120985,0.014199512,19.58435359
THA,2000,2.467567518,8.522439073,11.11697472,0.014036583,22.1210179
THA,2001,2.549863069,8.462328493,11.75365537,0.013876806,22.77972374
THA,2002,2.61940634,9.376539194,11.3195774,0.0137207,23.32924363
THA,2003,2.667499778,10.26486005,9.313570076,0.013576633,22.25950654
THA,2004,2.825492795,10.29194924,8.059381829,0.026909455,21.20373332
THA,2005,3.284041335,10.45700707,9.392692241,0.040082613,23.17382326
THA,2006,3.067647367,11.49234395,9.002865813,0.026596352,23.58945348
THA,2007,1.941116356,11.63765567,10.0793371,0.039786857,23.69789598
THA,2008,2.148878776,10.32906437,8.342705836,0.039727171,20.86037615
THA,2009,2.156331641,10.02130786,8.410145634,0.039670494,20.62745563
THA,2010,2.214657766,10.28039037,8.365619361,0.039584946,20.90025244
THA,2011,1.977490981,10.02646221,8.168249263,0.039460137,20.21166259
THA,2012,2.00106813,10.73072855,7.350352041,0.039306695,20.12145542
THA,2013,1.857633242,10.88160931,10.18925997,0.03913928,22.9676418
THA,2014,1.767416285,10.99873343,10.34285593,0.03898061,23.14798625
THA,2015,1.72014553,10.99539489,10.30733662,0.038846746,23.06172379
THA,2016,1.777050979,10.9995207,9.917441234,0.05165334,22.74566626
THA,2017,1.780479886,11.00028352,10.02037377,0.051774964,22.85291215
THA,2018,1.785387861,11.06965179,10.02264571,0.052350374,22.93003573
THA,2019,1.784207886,11.10213605,10.03631005,0.052582057,22.97523605
THA,2020,1.791946615,11.16526865,10.04576047,0.052747241,23.05572297
THA,2021,1.802770265,11.23284434,10.05490838,0.053052695,23.14357567
THA,2022,1.821113234,11.23203427,10.08256087,0.05336251,23.18907088
THA,2023,1.835243796,11.26687502,10.10775584,0.053663846,23.2635385
THA,2024,1.85310155,11.38202322,10.13721153,0.053920748,23.42625705
THA,2025,1.864753726,11.551529,10.16702378,0.054173653,23.63748015
THA,2026,1.857287269,11.60900023,10.19622097,0.054497726,23.7170062
TUR,1990,4.952346169,0.101121205,6.747340151,5.916146075,17.7169536
TUR,1991,4.755096157,0.028410379,6.650942614,5.817571492,17.25202064
TUR,1992,4.239297789,0.027951414,6.953451758,5.676287149,16.89698811
TUR,1993,4.122915067,0.027509613,7.122873626,5.571049307,16.84434761
TUR,1994,3.778938519,0.02707921,7.286390596,4.964521895,16.05693022
TUR,1995,3.70798697,0.079969489,7.533535923,6.135095123,17.4565875
TUR,1996,3.803100646,0.01311994,6.305645157,5.402724137,15.52458988
TUR,1997,4.462356422,0.012915169,6.921205879,5.478680865,16.87515834
TUR,1998,4.153566549,0.050859999,7.143873644,5.336387541,16.68468773
TUR,1999,3.989044495,0.050083778,8.546347239,5.184313119,17.76978863
TUR,2000,3.973740737,0.037001804,9.156207068,5.1903727,18.35732231
TUR,2001,3.620913988,0.012152809,8.349914907,4.798801671,16.78178337
TUR,2002,3.536234581,0.011976826,9.337010526,4.486088994,17.37131093
TUR,2003,3.189518881,0.047229705,11.46955228,4.156214067,18.86251493
TUR,2004,3.929909057,0.058231935,11.36567923,4.178365313,19.53218554
TUR,2005,3.373090314,0.022988296,11.74878744,4.084843316,19.22970937
TUR,2006,3.525230872,0.011352932,11.42512479,4.034657299,18.9963659
TUR,2007,4.350109594,1.01E-06,13.03882056,4.088872854,21.47780401
TUR,2008,3.731642452,9.98E-07,12.78510535,4.015673751,20.53242256
TUR,2009,3.163006686,9.85E-07,14.73225794,3.704675089,21.5999407
TUR,2010,6.059984163,9.71E-07,16.00322609,3.346682262,25.40989349
TUR,2011,5.979569351,9.55E-07,16.57847845,3.54312608,26.10117483
TUR,2012,7.332076673,0.010420954,16.76544529,3.785745711,27.89368863
TUR,2013,7.787610248,0.010233046,16.13987472,4.063831116,28.00154913
TUR,2014,8.117508187,0.030184283,16.93622048,4.09783887,29.18175182
TUR,2015,8.462378138,0.079322878,17.54052554,4.105467393,30.18769395
TUR,2016,8.307999065,0.088166521,17.77195918,4.078266752,30.24639152
TUR,2017,8.343658852,0.0872944,17.86442987,4.091713768,30.38709689
TUR,2018,8.37278904,0.08657447,17.79747717,4.09875737,30.35559805
TUR,2019,8.40553927,0.085940407,17.85222939,4.112113842,30.45582291
TUR,2020,8.464527649,0.085343547,17.89486538,4.1291048,30.57384138
TUR,2021,8.54118418,0.084776947,17.92646114,4.145136012,30.69755827
TUR,2022,8.614207376,0.084247555,17.99809108,4.164936506,30.86148252
TUR,2023,8.661660425,0.083738916,18.11002207,4.19246155,31.04788296
TUR,2024,8.700510158,0.083234478,18.21267876,4.219607242,31.21603063
TUR,2025,8.751336114,0.082722684,18.34562872,4.251596939,31.43128446
TUR,2026,8.821214117,0.082195775,18.45658888,4.282889575,31.64288835
TZA,1990,5.251743936,0.275746017,0.864161306,1.071560019,7.463211278
TZA,1991,5.321680374,0.266844259,0.970066308,1.070417995,7.629008936
TZA,1992,5.274984772,0.25805152,0.97045016,1.067495176,7.570981629
TZA,1993,5.22707554,0.249619526,1.09519678,1.063905443,7.635797289
TZA,1994,5.136014831,0.241816392,0.939708146,1.06096081,7.37850018
TZA,1995,5.758555987,0.260840515,1.029985624,1.088841945,8.138224071
TZA,1996,4.418567876,0.253791086,0.944883734,1.059415096,6.676657793
TZA,1997,4.284294493,0.272089169,1.004636932,1.060450095,6.62147069
TZA,1998,4.287842297,0.265437856,1.061751426,1.03452703,6.649558609
TZA,1999,4.541986668,0.282478374,1.088869628,1.035754036,6.949088705
TZA,2000,4.633499051,0.298309082,1.113216534,1.035550264,7.08057493
TZA,2001,4.613304771,0.290552238,1.10948547,1.033838734,7.047181213
TZA,2002,4.802613157,0.282801959,1.104433688,1.006261804,7.196110608
TZA,2003,5.126643001,0.275048466,1.193504191,1.026413604,7.621609261
TZA,2004,4.908353242,0.308419618,1.275855515,0.974289666,7.466918042
TZA,2005,4.855934633,0.299496232,1.238941678,0.946100917,7.34047346
TZA,2006,4.903026141,0.271231233,1.551879804,0.961728329,7.687865507
TZA,2007,4.754106257,0.262993112,1.674293146,0.932517701,7.623910216
TZA,2008,4.672685609,0.273079029,1.622602915,0.903728206,7.472095758
TZA,2009,4.606293096,0.282211771,1.572064291,0.875580111,7.33614927
TZA,2010,3.787635659,0.273393251,1.580773795,0.867497814,6.509300519
TZA,2011,3.921651847,0.264838826,1.79275513,1.045773826,7.025019629
TZA,2012,4.18741961,0.25654883,1.55573842,1.085398897,7.085105758
TZA,2013,4.196086069,0.233005254,1.559741153,1.104086434,7.092918911
TZA,2014,4.133330194,0.240821479,1.528290156,1.086784111,6.98922594
TZA,2015,4.09759265,0.247987579,1.497650477,1.06975034,6.912981046
TZA,2016,3.997790246,0.240411332,1.467850786,1.05302339,6.759075754
TZA,2017,4.050148229,0.236229672,1.46866489,1.066299643,6.821342434
TZA,2018,4.101572367,0.231220569,1.475498515,1.095035401,6.903326852
TZA,2019,4.114824354,0.22756141,1.480718224,1.115773398,6.938877385
TZA,2020,4.146149347,0.223453653,1.484090268,1.132597937,6.986291205
TZA,2021,4.165664883,0.2193575,1.491367416,1.151818608,7.028208407
TZA,2022,4.167504542,0.21561267,1.503442643,1.173933501,7.060493356
TZA,2023,4.138708318,0.212635037,1.526947155,1.198249249,7.076539758
TZA,2024,4.145338001,0.209072514,1.542740379,1.221268147,7.118419042
TZA,2025,4.169628988,0.20508559,1.565016706,1.246138742,7.185870026
TZA,2026,4.191225576,0.201911427,1.589312769,1.272973657,7.255423429
UKR,1992,20.76233268,17.75419144,8.557495331,0.600225123,47.67424457
UKR,1993,17.57619884,15.35115593,6.25417464,0.515453954,39.69698336
UKR,1994,15.89140644,13.13935097,4.567824456,0.741194157,34.33977602
UKR,1995,13.5146119,12.35739742,4.069931179,0.675435387,30.61737589
UKR,1996,11.04980692,12.15815464,5.385666782,0.540309646,29.13393799
UKR,1997,10.94088409,10.91453495,4.250995579,0.404020241,26.51043486
UKR,1998,9.600206867,10.63454004,4.465999318,0.37216661,25.07291284
UKR,1999,9.22009501,10.11527355,5.223094387,0.339858881,24.89832182
UKR,2000,9.032485973,11.02484354,3.935480602,0.306895276,24.29970539
UKR,2001,7.708418114,9.558107273,5.592122013,0.273230717,23.13187812
UKR,2002,8.536112999,9.804836643,6.780446705,0.312378303,25.43377465
UKR,2003,8.504273297,10.87216281,7.763544566,0.314988682,27.45496936
UKR,2004,8.006007582,9.914038862,12.32411663,0.317439368,30.56160244
UKR,2005,8.272196509,9.067575362,12.07300475,0.300884854,29.71366148
UKR,2006,8.881200928,9.812329257,14.11702369,0.283854364,33.09440824
UKR,2007,8.021760376,11.97426118,15.83076032,0.285410342,36.11219221
UKR,2008,7.619195767,13.55682395,20.11276497,0.325016164,41.61380085
UKR,2009,6.842573462,11.69216013,20.60277923,0.345619782,39.4831326
UKR,2010,6.440659401,13.08899721,20.80113916,0.404841448,40.73563722
UKR,2011,6.126080722,13.75531607,19.56299891,0.387002946,39.83139865
UKR,2012,5.962054239,16.09225076,21.63109183,0.388349943,44.07374677
UKR,2013,6.493936373,16.14738424,21.43242553,0.370196441,44.44394258
UKR,2014,6.424087551,13.76190212,22.13565913,0.371534915,42.69318371
UKR,2015,5.543934735,12.3028501,22.43988456,0.373016454,40.65968585
UKR,2016,5.4432141,12.41025924,22.22462748,0.374683161,40.45278398
UKR,2017,5.80442882,12.31345618,23.1831767,0.382876477,41.68393818
UKR,2018,5.684084704,12.53755644,23.66971066,0.391324471,42.28267627
UKR,2019,5.753356289,12.80317857,24.34406957,0.400850887,43.30145531
UKR,2020,5.846685819,13.064796,24.66475475,0.411167188,43.98740376
UKR,2021,5.958314691,13.31346369,24.96340268,0.420708439,44.6558895
UKR,2022,6.091439283,13.56296526,25.3074281,0.43095277,45.39278541
UKR,2023,6.230177811,13.84117709,25.64850636,0.441632476,46.16149374
UKR,2024,6.379476239,14.12173721,26.01349345,0.452614921,46.96732182
UKR,2025,6.503121315,14.40346516,26.38916356,0.464171214,47.75992125
UKR,2026,6.597882546,14.72307076,26.74490491,0.476232439,48.54209066
URY,1990,32.18660211,5.517702629,6.791018621,10.46948704,54.9648104
URY,1991,54.9799652,5.478839738,7.58608579,14.04830702,82.09319775
URY,1992,55.91390694,5.686482717,7.810196998,15.06252385,84.4731105
URY,1993,44.71140534,6.135625645,9.691142044,14.67515795,75.21333098
URY,1994,63.84307846,6.334332834,9.620189905,14.29285357,94.09045477
URY,1995,48.18888555,6.046867877,10.36960317,12.00690893,76.61226553
URY,1996,50.64593129,6.003620645,10.83730496,13.5466312,81.0334881
URY,1997,49.64827377,6.43837836,11.03023225,11.83732242,78.9542068
URY,1998,49.32976523,7.344788936,13.89981562,10.42486172,80.9992315
URY,1999,50.97724004,8.249428886,15.42310807,10.3707106,85.02048759
URY,2000,54.58804543,7.750117426,15.36775421,9.008683504,86.71460057
URY,2001,37.0291366,7.736443941,14.54715955,11.10874002,70.42148011
URY,2002,44.17372595,6.328562371,12.16430222,6.611033815,69.27762436
URY,2003,35.36161461,6.332615677,8.202932368,5.556825152,55.4539878
URY,2004,36.64149695,6.570199452,11.38353238,5.029932914,59.6251617
URY,2005,45.6758309,6.56721624,14.02449475,5.821488389,72.08903028
URY,2006,38.45645163,6.556510879,15.85090542,3.434362842,64.29823077
URY,2007,37.30818175,7.940714125,13.17463882,2.898421043,61.32195574
URY,2008,41.57178968,7.914457015,18.64612648,2.888836497,71.02120967
URY,2009,30.39170205,7.422474396,17.79490656,2.093518419,57.70260143
URY,2010,43.56317104,8.321454714,16.42953879,4.433367611,72.74753216
URY,2011,39.69742528,10.1370211,19.49427134,4.93854874,74.26726646
URY,2012,36.26996394,11.48156326,18.39405314,4.663281078,70.80886141
URY,2013,36.97215645,13.04588949,9.295856478,3.356837061,62.67073947
URY,2014,45.64968183,13.00182482,11.58057271,4.374883515,74.60696287
URY,2015,44.26571706,13.86545439,15.89952062,6.411096537,80.4417886
URY,2016,43.08855511,14.94743138,16.35274544,6.643302349,81.03203429
URY,2017,43.19119411,14.92109353,16.33331923,6.590760417,81.03636729
URY,2018,43.13753805,14.85381939,16.36511016,6.633703777,80.99017138
URY,2019,43.26323003,14.87772896,16.45149863,6.671212726,81.26367035
URY,2020,43.4590027,14.99635993,16.51179441,6.705762783,81.67291983
URY,2021,43.72854903,15.10581313,16.57060113,6.743851295,82.14881459
URY,2022,44.12637571,15.11307579,16.65123769,6.783832212,82.6745214
URY,2023,44.42922399,15.19023789,16.741862,6.827307798,83.18863168
URY,2024,44.75832535,15.32126067,16.83273822,6.868502249,83.78082648
URY,2025,45.0273302,15.46585365,16.92789454,6.913717989,84.33479637
URY,2026,45.17918552,15.57937661,17.02646585,6.96279785,84.74782582
USA,1990,30.58439501,22.4309574,34.97056713,0.626729648,88.6126492
USA,1991,30.36112154,22.72093271,36.40592063,0.620546584,90.10852147
USA,1992,30.25143052,23.97408465,37.80231016,0.600503433,92.62832875
USA,1993,29.60549367,23.65552195,38.45185546,0.583741361,92.29661244
USA,1994,30.64673982,23.95713077,39.04276613,0.52301601,94.16965272
USA,1995,30.82671092,23.60848675,38.89149253,0.521671269,93.84836148
USA,1996,30.91811042,22.0500274,39.63871186,0.494724777,93.10157446
USA,1997,30.25044693,21.80903274,39.87772523,0.487098617,92.42430352
USA,1998,30.67977792,23.44010639,40.18279567,0.519978664,94.82265864
USA,1999,31.03156304,23.97294821,42.61870431,0.510847964,98.13406352
USA,2000,31.13144558,23.31579618,43.04634259,0.499488832,97.99307317
USA,2001,30.46864557,22.89224038,43.04942831,0.513972995,96.92428725
USA,2002,31.13777007,23.48332926,45.07455251,0.527195841,100.2228477
USA,2003,29.89333244,23.62893972,45.44545679,0.503400709,99.47112966
USA,2004,30.46049842,23.42757578,46.42405146,0.485471053,100.7975967
USA,2005,30.19648661,22.83578285,47.10448852,0.473107147,100.6098651
USA,2006,30.33667204,22.55211583,47.35279554,0.468799888,100.7103833
USA,2007,30.05972705,23.18407226,46.60698846,0.502829357,100.3536171
USA,2008,28.8712793,22.58028251,46.4602345,0.4418042,98.35360051
USA,2009,28.19983952,22.84507242,44.38913405,0.43134088,95.86538688
USA,2010,27.56187572,21.79038203,45.40926905,0.404473802,95.1660006
USA,2011,26.45223905,20.80635586,46.39951319,0.374669357,94.03277747
USA,2012,26.27146035,20.83481996,44.41506322,0.3795509,91.90089443
USA,2013,25.76733873,21.35850236,44.2275512,0.383571245,91.73696354
USA,2014,24.8176457,21.12080746,44.9407208,0.408284037,91.287458
USA,2015,24.8114225,22.64389419,47.65027355,0.417358254,95.52294849
USA,2016,25.6224474,22.75840827,48.30057642,0.415569994,97.09700208
USA,2017,25.82328565,23.56982762,48.82848839,0.378633236,98.60023489
USA,2018,26.28019261,23.23261121,47.75633318,0.375104094,97.64424109
USA,2019,26.21618398,23.37180842,47.85490399,0.375710645,97.81860704
USA,2020,26.13342596,23.4780768,48.0963113,0.374457854,98.08227191
USA,2021,25.98248224,23.65995271,48.25428914,0.37353906,98.27026315
USA,2022,25.86457498,23.57487815,48.36538376,0.37213132,98.17696821
USA,2023,25.88189338,23.61788934,48.44445333,0.370691266,98.31492731
USA,2024,25.83013948,23.63518763,48.47757381,0.36956541,98.31246632
USA,2025,25.84284268,23.67995973,48.4664349,0.368721944,98.35795926
USA,2026,25.85086367,23.61563753,48.26007182,0.368678693,98.09525171
VNM,1990,1.683047548,8.153397762,2.193239661,0.038704229,12.0683892
VNM,1991,1.657800663,7.736116027,2.084092262,0.025261724,11.50327068
VNM,1992,1.702527529,8.860453758,2.16506391,0.024743588,12.75278879
VNM,1993,1.649692202,9.223391891,2.03751458,0.036384189,12.94698286
VNM,1994,1.666579866,9.971071582,2.023704123,0.035712426,13.697068
VNM,1995,1.675554642,10.3828536,2.047900118,0.046809146,14.1531175
VNM,1996,1.603913707,10.69267076,2.269832491,0.057609962,14.62402692
VNM,1997,1.482047027,10.96585702,3.24914282,0.056803196,15.75385006
VNM,1998,1.454190637,11.54150707,3.364647925,0.056077465,16.4164231
VNM,1999,1.578091406,12.26981811,3.613111433,0.05541582,17.51643677
VNM,2000,1.612992424,12.96995375,4.000719432,0.054804376,18.63846998
VNM,2001,1.682615976,14.08589946,4.17633914,0.054238171,19.99909274
VNM,2002,1.717581923,15.61571283,4.619282158,0.053712583,22.0062895
VNM,2003,1.735543347,16.84843712,4.863875349,0.06385832,23.51171413
VNM,2004,1.887588191,18.49045438,4.513912484,0.084372196,24.97632725
VNM,2005,2.194674778,21.07386577,4.190783744,0.094057491,27.55338178
VNM,2006,2.380569376,23.24038208,4.908468108,0.113909597,30.64332916
VNM,2007,3.321646361,24.31738943,6.371405067,0.13337885,34.14381971
VNM,2008,4.203750716,25.21349626,7.947398606,0.111792052,37.47643763
VNM,2009,4.970896186,27.27577736,9.157335325,0.140882082,41.54489095
VNM,2010,4.650411616,26.86283278,10.86582425,0.169311652,42.5483803
VNM,2011,6.410521944,27.22781311,15.46765127,0.128076093,49.23406242
VNM,2012,6.633047565,27.5267046,12.24501318,0.1168975,46.52166284
VNM,2013,8.526052282,28.54405428,11.89335595,0.134823468,49.09828598
VNM,2014,9.944457753,29.38608365,12.36830437,0.123778258,51.82262403
VNM,2015,9.49837128,28.72176492,13.75829877,0.113004507,52.09143948
VNM,2016,9.916966844,28.88118063,13.23109307,0.111812054,52.1410526
VNM,2017,10.08735326,29.00876123,13.69358436,0.113702745,52.90340159
VNM,2018,10.13068627,29.20252204,14.02634275,0.11773817,53.47728923
VNM,2019,10.11384896,29.5313694,14.42890364,0.120877843,54.19499984
VNM,2020,10.13891104,29.72130461,14.74665058,0.123699437,54.73056567
VNM,2021,10.2078848,29.85565825,15.07871002,0.126886963,55.26914003
VNM,2022,10.28663875,30.06320772,15.5230721,0.130598126,56.0035167
VNM,2023,10.3384715,30.42784671,15.92923748,0.133960635,56.82951633
VNM,2024,10.3768718,30.71977934,16.35122211,0.137296213,57.58516947
VNM,2025,10.44737623,30.87701762,16.76580095,0.140678464,58.23087326
VNM,2026,10.56535425,31.1040396,17.22229104,0.144524317,59.03620921
WLD,1992,,,7.276884102,1.55123249,8.828116591
WLD,1993,,10.5169706,7.530752023,1.565928755,19.61365138
WLD,1994,,10.79597777,8.050545644,1.58300784,20.42953125
WLD,1995,,10.73195244,8.568153679,1.595983581,20.8960897
WLD,1996,,10.54712487,8.442455575,1.520023931,20.50960438
WLD,1997,,10.96130872,8.890810172,1.557584697,21.40970359
WLD,1998,,11.51343716,9.081263895,1.586416681,22.18111774
WLD,1999,,11.36918863,9.370195122,1.587043804,22.32642756
WLD,2000,6.80917958,11.47995953,9.749441328,1.62730263,29.66588307
WLD,2001,6.589146127,11.59845278,10.0589151,1.619029173,29.86554319
WLD,2002,6.775301744,11.85421944,10.40995754,1.634040282,30.67351901
WLD,2003,6.603024576,11.66440943,10.45590599,1.595777814,30.31911781
WLD,2004,6.675569764,11.63395358,10.59578912,1.623924849,30.52923732
WLD,2005,6.618393817,11.81570313,11.06686413,1.66358615,31.16454723
WLD,2006,6.697546411,11.98288386,11.27286581,1.692226561,31.64552264
WLD,2007,6.847130446,11.69435879,11.82005684,1.720439332,32.08198541
WLD,2008,6.80279772,12.07617562,12.17641799,1.699266879,32.75465822
WLD,2009,6.74525265,12.15731131,12.39794756,1.693974749,32.99448627
WLD,2010,6.654020576,12.33687131,12.82225729,1.669000687,33.48214987
WLD,2011,6.512500337,12.10716147,13.14699221,1.63776313,33.40441715
WLD,2012,6.491974819,12.28010045,13.23946547,1.661181273,33.67272201
WLD,2013,6.519230671,12.48707588,13.22732641,1.696097585,33.92973054
WLD,2014,6.48573823,12.57457338,13.31321783,1.694520487,34.06804993
WLD,2015,6.406592536,12.46677228,13.66693788,1.722809736,34.26311243
WLD,2016,6.453189042,12.27677358,13.78677727,1.727371138,34.24411103
WLD,2017,6.509942087,12.26948783,13.86014476,1.726826331,34.36640101
WLD,2018,6.499636694,12.21153653,13.84155411,1.747773981,34.30050132
WLD,2019,6.479189484,12.22911515,13.8883456,1.763931424,34.36058166
WLD,2020,6.471918817,12.23861312,13.92425342,1.793025583,34.42781094
WLD,2021,6.474403684,12.22267516,13.96115037,1.813782566,34.47201178
WLD,2022,6.479752425,12.18011769,13.99880367,1.828945042,34.48761883
WLD,2023,6.483647323,12.1833308,14.03964964,1.845071018,34.55169878
WLD,2024,6.476921947,12.1806667,14.07657793,1.856265256,34.59043183
WLD,2025,6.48051924,12.16519129,14.11213092,1.867570496,34.62541194
WLD,2026,6.494590463,12.1360956,14.13078725,1.880617326,34.64209064
ZAF,1990,13.67905029,2.777121714,13.29800462,4.04201939,33.79619601
ZAF,1991,13.76140582,2.338404298,12.2571226,3.945626131,32.30255885
ZAF,1992,13.00496108,2.603579754,12.20489464,4.075888321,31.8893238
ZAF,1993,11.71391692,2.40184515,12.12734928,3.6648583,29.90796965
